102.000000	-37.922586	-2.834844	-30.566202	-20.861162	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1660263546.053579	0.000000
102.000000	-23.886741	-3.070458	-22.790950	-21.377268	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1660263546.053579	0.000000
103.000000	-24.956352	1.847511	-14.955860	-11.515152	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1660263546.064091	0.000000
103.000000	-88.613190	-35.057822	-87.113490	-76.839984	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1660263546.064091	0.000000
104.000000	-48.506502	-21.186533	-43.652112	-42.541362	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1660263546.068801	0.000000
104.000000	-0.759200	3.792259	-0.796599	1.701654	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1660263546.068801	0.000000
105.000000	-64.700269	-18.729419	-60.160031	-51.550781	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1660263546.077706	0.000000
105.000000	-73.851804	-24.933913	-70.010927	-63.305287	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1660263546.077706	0.000000
106.000000	0.351551	5.953921	-0.018699	-8.564371	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1660263546.095125	0.000000
106.000000	-26.557030	7.715414	-31.493698	-29.466672	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1660263546.095125	0.000000
107.000000	-78.646356	-12.824117	-77.614144	-76.454775	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1660263546.100093	0.000000
107.000000	-21.070596	9.439507	-21.870935	-28.011851	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1660263546.100093	0.000000
108.000000	-4.716014	30.790596	-1.731574	-7.984686	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1660263546.108469	0.000000
108.000000	-66.222409	3.709981	-65.788580	-61.727049	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1660263546.108469	0.000000
109.000000	-31.733051	16.859469	-27.910873	-29.212359	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1660263546.125115	0.000000
109.000000	19.776591	45.215390	14.499592	14.877322	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1660263546.125115	0.000000
110.000000	-49.033828	14.234059	-44.430011	-41.494190	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1660263546.128188	0.000000
110.000000	-53.289834	7.434921	-45.570681	-43.932605	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1660263546.128188	0.000000
111.000000	19.978546	42.092574	19.324063	13.594536	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1660263546.138114	0.000000
111.000000	-12.457607	33.580562	-16.152628	-11.560031	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1660263546.138114	0.000000
112.000000	-62.807880	13.411281	-59.606525	-56.225656	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1660263546.153690	0.000000
112.000000	1.720354	38.801462	-1.955968	-5.153582	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1660263546.153690	0.000000
113.000000	8.306318	46.326141	3.392089	3.246233	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1660263546.158183	0.000000
113.000000	-63.458622	6.316691	-59.221316	-56.939977	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1660263546.158183	0.000000
114.000000	-39.448465	12.883955	-33.876014	-33.498284	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1660263546.168449	0.000000
114.000000	-1.084571	24.455206	4.951628	-0.011220	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1660263546.168449	0.000000
115.000000	-62.336652	-4.386903	-51.928511	-54.834413	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1660263546.200219	0.000000
115.000000	-60.343286	0.833998	-50.140839	-57.624379	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1660263546.200219	0.000000
116.000000	10.453020	30.349288	8.889742	2.763786	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1660263546.204204	0.000000
116.000000	-30.240831	14.073244	-27.435906	-31.699392	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1660263546.204204	0.000000
117.000000	-87.969927	-18.374128	-72.408203	-75.007434	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1660263546.210947	0.000000
117.000000	-21.975652	8.598030	-13.680554	-20.827503	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1660263546.210947	0.000000
118.000000	-17.872982	5.722047	-11.589950	-18.232012	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1660263546.216464	0.000000
118.000000	-83.814898	-24.889034	-76.264040	-76.604371	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1660263546.216464	0.000000
119.000000	-41.856960	-4.042832	-38.240477	-46.707611	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1660263546.220947	0.000000
119.000000	-0.119677	22.353382	3.979254	-11.900362	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1660263546.220947	0.000000
120.000000	-67.381778	-7.281585	-61.117445	-70.018407	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1660263546.227331	0.000000
120.000000	-79.831904	-19.436260	-69.678076	-83.182855	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1660263546.227331	0.000000
121.000000	-3.414529	24.324309	0.460008	-11.657268	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1660263546.244501	0.000000
121.000000	-44.433751	2.565571	-37.982424	-48.839354	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1660263546.244501	0.000000
122.000000	-93.789211	-24.481385	-85.699807	-89.043278	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1660263546.250106	0.000000
122.000000	-29.754644	5.501393	-22.757291	-31.422639	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1660263546.250106	0.000000
123.000000	-22.689973	12.285571	-16.257345	-25.577176	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1660263546.257080	0.000000
123.000000	-92.255852	-15.528065	-81.443801	-83.755060	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1660263546.257080	0.000000
124.000000	-56.996075	-11.328157	-49.602293	-53.622686	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1660263546.275510	0.000000
